0,tcp,Unassigned,OTH,426,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1.0,0,0.0,0.0,0.0,0.0
0,udp,Unassigned,SF,9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,1.0,0,0.0,0.0,0.0,0.0
0,udp,Unassigned,SF,77652,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,0,1.0,0,0.0,0.0,0.0,0.0
